Theta,Phi,PsiLeft encoder,Right encoder,L phi ,R phi ,X,Y,Psi,D1_U,Error_u,D2_u,err_Ï†,Î¸_set,D3_u,err_Ïˆ,duty_L,duty_R,„,­ûð	Á´ð	Á´ð	Á´ð	Á´h
Á´ðÁ´ð	Á´ðÁ´
0.050112,-0.193720,-0.102420,2.000000,-78.000000,0.012833,-0.500499,0.000000,0.000000,0.000000,0.271000,0.050112,0.000000,0.193720,0.000000,0.000000,0.102420,0.271000,0.271000
0.047220,-0.196613,-0.102420,2.000000,-78.000000,0.012833,-0.500499,0.000000,0.000000,0.000000,0.282000,0.047220,0.000000,0.196613,0.000000,0.000000,0.102420,0.282000,0.282000
0.050527,-0.193306,-0.102420,2.000000,-78.000000,0.012833,-0.500499,0.000000,0.000000,0.000000,0.292000,0.050527,0.000000,0.193306,0.000000,0.000000,0.102420,0.292000,0.292000
0.057024,-0.186808,-0.102420,2.000000,-78.000000,0.012833,-0.500499,0.000000,0.000000,0.000000,0.302000,0.057024,0.000000,0.186808,0.000000,0.000000,0.102420,0.302000,0.302000
0.062444,-0.181389,-0.102420,2.000000,-78.000000,0.012833,-0.500499,0.000000,0.000000,0.000000,0.313000,0.062444,0.000000,0.181389,0.000000,0.000000,0.102420,0.313000,0.313000
0.065060,-0.178772,-0.102420,2.000000,-78.000000,0.012833,-0.500499,0.000000,0.000000,0.000000,0.323000,0.065060,0.000000,0.178772,0.000000,0.000000,0.102420,0.323000,0.323000
0.069015,-0.174817,-0.102420,2.000000,-78.000000,0.012833,-0.500499,0.000000,0.000000,0.000000,0.334000,0.069015,0.000000,0.174817,0.000000,0.000000,0.102420,0.334000,0.334000
0.070093,-0.173739,-0.102420,2.000000,-78.000000,0.012833,-0.500499,0.000000,0.000000,0.000000,0.344000,0.070093,0.000000,0.173739,0.000000,0.000000,0.102420,0.344000,0.344000
0.065148,-0.178684,-0.102420,2.000000,-78.000000,0.012833,-0.500499,0.000000,0.000000,0.000000,0.354000,0.065148,0.000000,0.178684,0.000000,0.000000,0.102420,0.354000,0.354000
0.054744,-0.189088,-0.102420,2.000000,-78.000000,0.012833,-0.500499,0.000000,0.000000,0.000000,0.365000,0.054744,0.000000,0.189088,0.000000,0.000000,0.102420,0.365000,0.365000
0.044238,-0.199595,-0.102420,2.000000,-78.000000,0.012833,-0.500499,0.000000,0.000000,0.000000,0.375000,0.044238,0.000000,0.199595,0.000000,0.000000,0.102420,0.375000,0.375000
0.035662,-0.208171,-0.102420,2.000000,-78.000000,0.012833,-0.500499,0.000000,0.000000,0.000000,0.386000,0.035662,0.000000,0.208171,0.000000,0.000000,0.102420,0.386000,0.386000
0.033921,-0.206703,-0.103700,3.000000,-78.000000,0.019250,-0.500499,0.000000,0.000000,0.000000,0.396000,0.033921,0.000000,0.206703,0.000000,0.000000,0.103700,0.396000,0.396000
0.029085,-0.137748,-0.130585,25.000000,-77.000000,0.160416,-0.494082,0.000000,0.000000,0.000000,0.349017,0.029085,0.000000,0.137748,0.000000,0.000000,0.130585,0.349017,0.349017
0.033953,-0.126463,-0.133146,27.000000,-77.000000,0.173250,-0.494082,0.000000,0.000000,0.000000,0.407441,0.033953,0.000000,0.126463,0.000000,0.000000,0.133146,0.407441,0.407441
0.033104,-0.101646,-0.140827,34.000000,-76.000000,0.218166,-0.487666,0.000000,0.000000,0.000000,0.397246,0.033104,0.000000,0.101646,0.000000,0.000000,0.140827,0.397246,0.397246
0.035977,-0.095564,-0.142107,35.000000,-76.000000,0.224583,-0.487666,0.000000,0.000000,0.000000,0.431724,0.035977,0.000000,0.095564,0.000000,0.000000,0.142107,0.431724,0.431724
0.039947,-0.091594,-0.142107,35.000000,-76.000000,0.224583,-0.487666,0.000000,0.000000,0.000000,0.449000,0.039947,0.000000,0.091594,0.000000,0.000000,0.142107,0.449000,0.449000
0.041810,-0.089731,-0.142107,35.000000,-76.000000,0.224583,-0.487666,0.000000,0.000000,0.000000,0.459000,0.041810,0.000000,0.089731,0.000000,0.000000,0.142107,0.459000,0.459000
0.041267,-0.090275,-0.142107,35.000000,-76.000000,0.224583,-0.487666,0.000000,0.000000,0.000000,0.470000,0.041267,0.000000,0.090275,0.000000,0.000000,0.142107,0.470000,0.470000
0.035558,-0.092775,-0.143388,36.000000,-76.000000,0.230999,-0.487666,0.000000,0.000000,0.000000,0.426697,0.035558,0.000000,0.092775,0.000000,0.000000,0.143388,0.426697,0.426697
0.022707,-0.086376,-0.151069,42.000000,-76.000000,0.269499,-0.487666,0.000000,0.000000,0.000000,0.272485,0.022707,0.000000,0.086376,0.000000,0.000000,0.151069,0.272485,0.272485
0.016069,-0.093014,-0.151069,42.000000,-76.000000,0.269499,-0.487666,0.000000,0.000000,0.000000,0.192827,0.016069,0.000000,0.093014,0.000000,0.000000,0.151069,0.192827,0.192827
0.013605,-0.095478,-0.151069,42.000000,-76.000000,0.269499,-0.487666,0.000000,0.000000,0.000000,0.163264,0.013605,0.000000,0.095478,0.000000,0.000000,0.151069,0.163264,0.163264
0.016010,-0.093073,-0.151069,42.000000,-76.000000,0.269499,-0.487666,0.000000,0.000000,0.000000,0.192119,0.016010,0.000000,0.093073,0.000000,0.000000,0.151069,0.192119,0.192119
0.023265,-0.085818,-0.151069,42.000000,-76.000000,0.269499,-0.487666,0.000000,0.000000,0.000000,0.279183,0.023265,0.000000,0.085818,0.000000,0.000000,0.151069,0.279183,0.279183
0.035955,-0.073128,-0.151069,42.000000,-76.000000,0.269499,-0.487666,0.000000,0.000000,0.000000,0.431461,0.035955,0.000000,0.073128,0.000000,0.000000,0.151069,0.431461,0.431461
0.037741,0.021699,-0.139547,52.000000,-57.000000,0.333666,-0.365749,0.000000,0.000000,0.000000,0.452892,0.037741,0.000000,-0.021699,0.000000,0.000000,0.139547,0.452892,0.452892
0.000173,0.221547,-0.124184,83.000000,-14.000000,0.532582,-0.089833,0.000000,0.000000,0.000000,0.002074,0.000173,0.000000,-0.221547,0.000000,0.000000,0.124184,0.002074,0.002074
-0.017166,0.245917,-0.120343,88.000000,-6.000000,0.564665,-0.038500,0.000000,0.000000,0.000000,-0.205990,-0.017166,0.000000,-0.245917,0.000000,0.000000,0.120343,-0.205990,-0.205990
-0.029775,0.233307,-0.120343,88.000000,-6.000000,0.564665,-0.038500,0.000000,0.000000,0.000000,-0.357303,-0.029775,0.000000,-0.233307,0.000000,0.000000,0.120343,-0.357303,-0.357303
-0.053948,0.183468,-0.120343,84.000000,-10.000000,0.538999,-0.064167,0.000000,0.000000,0.000000,-0.597000,-0.053948,0.000000,-0.183468,0.000000,0.000000,0.120343,-0.597000,-0.597000
-0.008685,-0.137018,-0.130585,31.000000,-71.000000,0.198916,-0.455582,0.000000,0.000000,0.000000,-0.104222,-0.008685,0.000000,0.137018,0.000000,0.000000,0.130585,-0.104222,-0.104222
0.018396,-0.302436,-0.138267,4.000000,-104.000000,0.025667,-0.667332,0.000000,0.000000,0.000000,0.220754,0.018396,0.000000,0.302436,0.000000,0.000000,0.138267,0.220754,0.220754
-0.017631,-0.322421,-0.139547,7.000000,-102.000000,0.044917,-0.654498,0.000000,0.000000,0.000000,-0.211566,-0.017631,0.000000,0.322421,0.000000,0.000000,0.139547,-0.211566,-0.211566
-0.033367,-0.338158,-0.139547,7.000000,-102.000000,0.044917,-0.654498,0.000000,0.000000,0.000000,-0.400402,-0.033367,0.000000,0.338158,0.000000,0.000000,0.139547,-0.400402,-0.400402
-0.039675,-0.418257,-0.128025,-9.000000,-109.000000,-0.057750,-0.699415,0.000000,0.000000,0.000000,-0.476096,-0.039675,0.000000,0.418257,0.000000,0.000000,0.128025,-0.476096,-0.476096
-0.017415,-0.588497,-0.117783,-43.000000,-135.000000,-0.275916,-0.866248,0.000000,0.000000,0.000000,-0.208978,-0.017415,0.000000,0.588497,0.000000,0.000000,0.117783,-0.208978,-0.208978
-0.006065,-0.702272,-0.108821,-66.000000,-151.000000,-0.423499,-0.968914,0.000000,0.000000,0.000000,-0.072783,-0.006065,0.000000,0.702272,0.000000,0.000000,0.108821,-0.072783,-0.072783
-0.016853,-0.709852,-0.107541,-66.000000,-150.000000,-0.423499,-0.962498,0.000000,0.000000,0.000000,-0.202239,-0.016853,0.000000,0.709852,0.000000,0.000000,0.107541,-0.202239,-0.202239
-0.026160,-0.719158,-0.107541,-66.000000,-150.000000,-0.423499,-0.962498,0.000000,0.000000,0.000000,-0.313916,-0.026160,0.000000,0.719158,0.000000,0.000000,0.107541,-0.313916,-0.313916
-0.032110,-0.728317,-0.106260,-67.000000,-150.000000,-0.429916,-0.962498,0.000000,0.000000,0.000000,-0.385322,-0.032110,0.000000,0.728317,0.000000,0.000000,0.106260,-0.385322,-0.385322
